"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    
          0,           0,         942,       -5.25989025,      -3.182263478,      -3.434878017,      -3.379758536,     -0.9215589051,      -2.429415827,    -0.09376555804,   7.939168849e-11,   8.870656161e-05,                 1,                 1,                 1
          0,           0,         943,      -5.260025609,      -3.182533672,      -3.435154556,      -3.379998367,     -0.9236034443,      -2.429401125,    -0.09290058905,   7.939149411e-11,   8.870658179e-05,                 1,                 1,                 1
          0,           0,         944,      -5.260158692,      -3.182846031,      -3.435513992,      -3.380383729,     -0.9252627817,      -2.429384711,    -0.09198545305,   7.939129993e-11,   8.870660196e-05,                 1,                 1,                 1
          0,           0,         945,       -5.26028899,      -3.183169618,      -3.435902987,      -3.380708484,     -0.9264193349,      -2.429366723,    -0.09109437048,   7.939110595e-11,   8.870662212e-05,                 1,                 1,                 1
          0,           0,         946,      -5.260413349,        -3.1834971,      -3.436305603,      -3.381031388,     -0.9264598347,      -2.429347298,    -0.09017811205,   7.939091216e-11,   8.870664226e-05,                 1,                 1,                 1
          0,           0,         947,      -5.260536614,      -3.183845154,      -3.436733557,      -3.381390695,     -0.9262696448,      -2.429326584,    -0.08926766558,   7.939071856e-11,   8.870666238e-05,                 1,                 1,                 1
          0,           0,         948,      -5.260660643,      -3.184215061,      -3.437173382,      -3.381776197,     -0.9260771524,       -2.42930469,    -0.08835332994,   7.939052516e-11,   8.870668246e-05,                 1,                 1,                 1
          0,           0,         949,      -5.260785609,      -3.184545707,      -3.437515652,      -3.382064078,     -0.9261245396,      -2.429281684,    -0.08745176602,   7.939033195e-11,   8.870670253e-05,                 1,                 1,                 1
          0,           0,         950,      -5.260910371,      -3.184815616,       -3.43773969,      -3.382261701,     -0.9264775008,      -2.429257658,    -0.08659498364,   7.939013893e-11,   8.870672256e-05,                 1,                 1,                 1
          0,           0,         951,      -5.261035135,      -3.185128145,      -3.437998727,      -3.382479025,     -0.9269596861,      -2.429232696,    -0.08580947903,   7.938994609e-11,   8.870674256e-05,                 1,                 1,                 1
          0,           0,         952,      -5.261160974,      -3.185589835,      -3.438447226,      -3.382911415,     -0.9276272155,      -2.429206877,     -0.0850528557,   7.938975345e-11,   8.870676254e-05,                 1,                 1,                 1
          0,           0,         953,      -5.261287431,      -3.186032844,      -3.438834986,      -3.383300514,     -0.9282998393,      -2.429180206,    -0.08421597353,     7.9389561e-11,   8.870678248e-05,                 1,                 1,                 1
          0,           0,         954,      -5.261415602,      -3.186377178,      -3.439075023,       -3.38352029,     -0.9290908269,      -2.429152664,    -0.08340491895,   7.938936873e-11,   8.870680241e-05,                 1,                 1,                 1
          0,           0,         955,      -5.261549523,      -3.186735763,      -3.439355793,      -3.383770051,     -0.9302602325,      -2.429124212,    -0.08252051866,   7.938917665e-11,   8.870682231e-05,                 1,                 1,                 1
          0,           0,         956,      -5.261685712,      -3.187113653,      -3.439676944,      -3.384049004,     -0.9316885085,       -2.42909481,    -0.08161371072,   7.938898475e-11,    8.87068422e-05,                 1,                 1,                 1
          0,           0,         957,      -5.261822141,      -3.187487373,      -3.440010622,      -3.384353339,     -0.9329283317,      -2.429064411,    -0.08072584744,   7.938879304e-11,   8.870686208e-05,                 1,                 1,                 1
          0,           0,         958,       -5.26195858,      -3.187860446,      -3.440353575,      -3.384675647,     -0.9339298722,      -2.429033011,    -0.07984174943,   7.938860152e-11,   8.870688195e-05,                 1,                 1,                 1
          0,           0,         959,      -5.262094444,      -3.188251955,       -3.44073073,      -3.385029374,     -0.9345238298,       -2.42900057,     -0.0788767377,   7.938841017e-11,   8.870690182e-05,                 1,                 1,                 1
          0,           0,         960,      -5.262230052,      -3.188608874,      -3.441060934,      -3.385335305,     -0.9349440728,      -2.428967102,    -0.07785530775,   7.938821901e-11,    8.87069217e-05,                 1,                 1,                 1
          0,           0,         961,      -5.262366781,      -3.188892109,      -3.441271508,      -3.385500276,     -0.9353786716,      -2.428932603,    -0.07684519933,   7.938802803e-11,   8.870694159e-05,                 1,                 1,                 1
          0,           0,         962,      -5.262504216,      -3.189195444,      -3.441481993,      -3.385669187,     -0.9357398606,      -2.428897078,    -0.07585829138,   7.938783723e-11,   8.870696149e-05,                 1,                 1,                 1
          0,           0,         963,       -5.26264164,      -3.189667042,      -3.441895599,      -3.386028991,     -0.9360471739,      -2.428860572,    -0.07494236516,   7.938764662e-11,   8.870698141e-05,                 1,                 1,                 1
          0,           0,         964,      -5.262781184,      -3.190137779,      -3.442299795,      -3.386449568,     -0.9367592866,      -2.428823125,    -0.07400181355,   7.938745618e-11,   8.870700136e-05,                 1,                 1,                 1
          0,           0,         965,      -5.262921384,      -3.190503655,      -3.442523738,      -3.386671713,     -0.9376741482,       -2.42878481,    -0.07297464008,   7.938726592e-11,   8.870702133e-05,                 1,                 1,                 1
          0,           0,         966,      -5.263061737,      -3.190873892,      -3.442751849,      -3.386873083,     -0.9388211106,      -2.428745691,     -0.0719910361,   7.938707584e-11,   8.870704135e-05,                 1,                 1,                 1
          0,           0,         967,      -5.263198822,      -3.191287516,      -3.443065738,      -3.387137943,      -0.939505983,      -2.428705863,    -0.07100543734,   7.938688594e-11,   8.870706139e-05,                 1,                 1,                 1
          0,           0,         968,      -5.263330572,      -3.191697639,      -3.443408829,      -3.387435257,     -0.9394412448,      -2.428665405,     -0.0701308151,   7.938669621e-11,   8.870708148e-05,                 1,                 1,                 1
          0,           0,         969,       -5.26346133,      -3.192112688,      -3.443774069,        -3.3877598,     -0.9395948906,      -2.428624423,    -0.06932681678,   7.938650666e-11,   8.870710162e-05,                 1,                 1,                 1
          0,           0,         970,      -5.263590629,      -3.192537833,      -3.444185447,      -3.388112051,     -0.9398314068,      -2.428583016,    -0.06854220637,   7.938631729e-11,   8.870712179e-05,                 1,                 1,                 1
          0,           0,         971,       -5.26371846,       -3.19292858,      -3.444551061,      -3.388424652,     -0.9401884462,      -2.428541297,    -0.06766444043,    7.93861281e-11,   8.870714202e-05,                 1,                 1,                 1
          0,           0,         972,      -5.263845844,      -3.193232623,      -3.444785842,      -3.388600263,     -0.9408360142,      -2.428499346,     -0.0666877033,   7.938593908e-11,   8.870716229e-05,                 1,                 1,                 1
          0,           0,         973,      -5.263971304,      -3.193521778,      -3.445000448,      -3.388772003,     -0.9414337424,      -2.428457255,    -0.06574051488,   7.938575023e-11,   8.870718261e-05,                 1,                 1,                 1
          0,           0,         974,      -5.264094056,      -3.193974179,      -3.445442393,      -3.389190728,     -0.9417924246,      -2.428415125,    -0.06484434235,   7.938556156e-11,   8.870720298e-05,                 1,                 1,                 1
          0,           0,         975,      -5.264216507,      -3.194476074,      -3.445922335,      -3.389668837,     -0.9423578341,      -2.428373034,    -0.06393786299,   7.938537306e-11,    8.87072234e-05,                 1,                 1,                 1
          0,           0,         976,      -5.264339726,      -3.194847546,      -3.446196086,      -3.389940491,     -0.9432710354,      -2.428331077,    -0.06304900714,   7.938518474e-11,   8.870724386e-05,                 1,                 1,                 1
          0,           0,         977,      -5.264461776,      -3.195213324,       -3.44647183,      -3.390202858,     -0.9440369664,      -2.428289342,    -0.06209722801,   7.938499659e-11,   8.870726437e-05,                 1,                 1,                 1
          0,           0,         978,      -5.264581322,      -3.195650131,      -3.446861395,      -3.390579014,     -0.9443275712,       -2.42824788,    -0.06122456328,   7.938480861e-11,   8.870728493e-05,                 1,                 1,                 1
          0,           0,         979,      -5.264702443,      -3.196091318,      -3.447254496,      -3.390960843,     -0.9449999338,      -2.428206763,    -0.06030461494,    7.93846208e-11,   8.870730553e-05,                 1,                 1,                 1
          0,           0,         980,      -5.264822077,      -3.196520338,      -3.447652747,       -3.39133686,     -0.9454664626,      -2.428166032,     -0.0594280496,   7.938443317e-11,   8.870732617e-05,                 1,                 1,                 1
          0,           0,         981,      -5.264943052,       -3.19695021,      -3.448081885,      -3.391743139,     -0.9460855154,      -2.428125728,     -0.0586327853,    7.93842457e-11,   8.870734685e-05,                 1,                 1,                 1
          0,           0,         982,      -5.265066077,      -3.197344147,      -3.448486643,      -3.392102819,     -0.9470218224,      -2.428085918,    -0.05788647503,   7.938405838e-11,   8.870736756e-05,                 1,                 1,                 1
          0,           0,         983,      -5.265190892,      -3.197633547,      -3.448755397,      -3.392316283,     -0.9483138291,      -2.428046643,    -0.05714636519,   7.938387121e-11,   8.870738831e-05,                 1,                 1,                 1
          0,           0,         984,      -5.265316235,      -3.197878599,      -3.448957303,      -3.392441104,     -0.9495334363,      -2.428007934,    -0.05643117385,    7.93836842e-11,   8.870740909e-05,                 1,                 1,                 1
          0,           0,         985,      -5.265440188,      -3.198344126,      -3.449472789,      -3.392921959,      -0.950305369,      -2.427969797,    -0.05572270294,   7.938349733e-11,    8.87074299e-05,                 1,                 1,                 1
          0,           0,         986,       -5.26556319,      -3.198867676,      -3.450043339,      -3.393493997,     -0.9507783787,      -2.427932281,    -0.05496323064,   7.938331061e-11,   8.870745072e-05,                 1,                 1,                 1
          0,           0,         987,      -5.265688781,      -3.199192389,      -3.450303809,      -3.393730855,      -0.951586065,      -2.427895415,    -0.05415042344,   7.938312404e-11,   8.870747157e-05,                 1,                 1,                 1
          0,           0,         988,       -5.26581758,      -3.199582911,      -3.450637089,      -3.394061022,     -0.9529039203,      -2.427859228,    -0.05328700564,   7.938293762e-11,   8.870749242e-05,                 1,                 1,                 1
          0,           0,         989,      -5.265945318,      -3.200032182,       -3.45102226,       -3.39444348,     -0.9540376723,      -2.427823743,    -0.05250658794,   7.938275135e-11,   8.870751329e-05,                 1,                 1,                 1
          0,           0,         990,      -5.266067968,      -3.200479044,      -3.451395586,      -3.394731132,     -0.9540196912,      -2.427789016,    -0.05171311935,   7.938256523e-11,   8.870753415e-05,                 1,                 1,                 1
          0,           0,         991,      -5.266189108,      -3.200911453,      -3.451755968,      -3.395060593,     -0.9536710907,      -2.427755057,    -0.05082557046,   7.938237926e-11,   8.870755502e-05,                 1,                 1,                 1
          0,           0,         992,      -5.266310345,       -3.20134151,      -3.452121183,      -3.395350753,     -0.9532213392,      -2.427721903,    -0.04993144564,   7.938219344e-11,   8.870757587e-05,                 1,                 1,                 1
          0,           0,         993,      -5.266430941,       -3.20182471,      -3.452580239,      -3.395864926,     -0.9528153519,      -2.427689592,    -0.04898547959,   7.938200777e-11,   8.870759672e-05,                 1,                 1,                 1
          0,           0,         994,      -5.266553735,      -3.202178845,      -3.452843912,      -3.396108755,     -0.9529915327,      -2.427658127,    -0.04805118543,   7.938182225e-11,   8.870761755e-05,                 1,                 1,                 1
          0,           0,         995,      -5.266679589,      -3.202319449,      -3.452800852,      -3.395943238,     -0.9539345594,      -2.427627555,    -0.04718690218,   7.938163688e-11,   8.870763837e-05,                 1,                 1,                 1
          0,           0,         996,      -5.266803463,      -3.202796484,      -3.453271021,      -3.396349571,     -0.9547187844,       -2.42759789,    -0.04632070177,   7.938145166e-11,   8.870765917e-05,                 1,                 1,                 1
          0,           0,         997,      -5.266923406,       -3.20345451,      -3.453985723,      -3.397119811,     -0.9548050117,      -2.427569167,    -0.04547430784,   7.938126659e-11,   8.870767995e-05,                 1,                 1,                 1
          0,           0,         998,      -5.267045594,      -3.203766398,      -3.454175687,      -3.397309994,     -0.9553862973,      -2.427541432,    -0.04468315062,   7.938108167e-11,   8.870770071e-05,                 1,                 1,                 1
          0,           0,         999,       -5.26717093,      -3.204224575,      -3.454599657,      -3.397785868,      -0.956644164,      -2.427514707,    -0.04394983224,   7.938089689e-11,   8.870772144e-05,                 1,                 1,                 1
          0,           0,        1000,       -5.26729514,      -3.204655513,      -3.454979918,      -3.398156584,     -0.9575175593,      -2.427489006,    -0.04327079857,   7.938071227e-11,   8.870774216e-05,                 1,                 1,                 1
          0,           0,        1001,      -5.267420139,       -3.20507141,      -3.455335011,      -3.398499479,     -0.9585528855,      -2.427464372,    -0.04261518575,    7.93805278e-11,   8.870776286e-05,                 1,                 1,                 1
          0,           0,        1002,      -5.267546072,       -3.20548517,      -3.455685152,      -3.398840489,     -0.9597669612,      -2.427440829,    -0.04198117363,   7.938034347e-11,   8.870778355e-05,                 1,                 1,                 1
          0,           0,        1003,      -5.267669009,      -3.205928285,      -3.456076516,      -3.399238891,     -0.9601379478,      -2.427418406,    -0.04131137725,   7.938015929e-11,   8.870780422e-05,                 1,                 1,                 1
          0,           0,        1004,      -5.267790252,      -3.206395002,      -3.456504167,       -3.39968787,     -0.9598847332,      -2.427397134,    -0.04059491991,   7.937997526e-11,   8.870782489e-05,                 1,                 1,                 1
          0,           0,        1005,      -5.267910994,      -3.206855664,      -3.456944581,      -3.400127226,     -0.9593427527,      -2.427377059,    -0.03990303092,   7.937979138e-11,   8.870784555e-05,                 1,                 1,                 1
          0,           0,        1006,      -5.268034507,      -3.206997748,      -3.456935742,      -3.400056862,     -0.9593090218,      -2.427358187,    -0.03918149599,   7.937960765e-11,   8.870786621e-05,                 1,                 1,                 1
          0,           0,        1007,      -5.268163236,      -3.207091163,      -3.456885528,       -3.39991233,     -0.9596474338,      -2.427340533,    -0.03846642413,   7.937942406e-11,   8.870788687e-05,                 1,                 1,                 1
          0,           0,        1008,      -5.268298373,      -3.207796616,      -3.457742673,      -3.400766509,     -0.9594715348,      -2.427324111,    -0.03768301618,   7.937924062e-11,   8.870790754e-05,                 1,                 1,                 1
          0,           0,        1009,      -5.268436482,      -3.208395173,      -3.458391955,      -3.401487423,     -0.9597197511,      -2.427308967,    -0.03687020139,   7.937905733e-11,   8.870792823e-05,                 1,                 1,                 1
          0,           0,        1010,      -5.268582328,      -3.208700546,      -3.458634797,      -3.401712106,     -0.9614351347,      -2.427295138,    -0.03616242476,   7.937887418e-11,   8.870794893e-05,                 1,                 1,                 1
          0,           0,        1011,      -5.268728727,      -3.209077184,      -3.458977582,      -3.402049658,     -0.9632256187,      -2.427282626,    -0.03554139721,   7.937869118e-11,   8.870796966e-05,                 1,                 1,                 1
          0,           0,        1012,      -5.268872096,      -3.209446492,      -3.459284661,      -3.402339921,     -0.9645219917,      -2.427271469,    -0.03496874892,   7.937850832e-11,   8.870799041e-05,                 1,                 1,                 1
          0,           0,        1013,      -5.269007101,      -3.209844789,      -3.459618103,      -3.402524712,     -0.9642011634,      -2.427261672,    -0.03438573799,   7.937832561e-11,   8.870801118e-05,                 1,                 1,                 1
          0,           0,        1014,       -5.26913566,      -3.210314087,      -3.460058363,      -3.403101044,     -0.9627838628,      -2.427253179,    -0.03380696402,   7.937814304e-11,   8.870803198e-05,                 1,                 1,                 1
          0,           0,        1015,      -5.269263659,      -3.210736907,      -3.460428748,      -3.403490514,     -0.9615109507,         -2.427246,    -0.03326183415,   7.937796062e-11,   8.870805282e-05,                 1,                 1,                 1
          0,           0,        1016,      -5.269389603,      -3.211132664,      -3.460761955,      -3.403863248,     -0.9602461171,      -2.427240139,     -0.0327659052,   7.937777833e-11,   8.870807368e-05,                 1,                 1,                 1
          0,           0,        1017,      -5.269513354,      -3.211581888,      -3.461132479,      -3.404271045,     -0.9588162155,      -2.427235532,    -0.03227303413,   7.937759619e-11,   8.870809457e-05,                 1,                 1,                 1
          0,           0,        1018,      -5.269637794,      -3.211816693,      -3.461134198,      -3.404292989,     -0.9577919409,       -2.42723215,    -0.03177583108,   7.937741419e-11,   8.870811548e-05,                 1,                 1,                 1
          0,           0,        1019,      -5.269764543,      -3.211888778,      -3.460934949,      -3.404080121,     -0.9574751488,      -2.427230032,    -0.03124772749,   7.937723233e-11,   8.870813642e-05,                 1,                 1,                 1
          0,           0,        1020,      -5.269887404,      -3.212396596,      -3.461408144,      -3.404573417,     -0.9566496272,      -2.427229231,    -0.03071258052,   7.937705061e-11,   8.870815738e-05,                 1,                 1,                 1
          0,           0,        1021,      -5.270009124,       -3.21320908,      -3.462295579,      -3.405601812,     -0.9558408051,      -2.427229785,    -0.03017292385,   7.937686902e-11,   8.870817836e-05,                 1,                 1,                 1
          0,           0,        1022,      -5.270139993,      -3.213415928,      -3.462308978,      -3.405655533,     -0.9571612195,      -2.427231754,    -0.02963907575,   7.937668758e-11,   8.870819935e-05,                 1,                 1,                 1
          0,           0,        1023,       -5.27026932,      -3.213815896,      -3.462625206,      -3.406019079,     -0.9582754013,      -2.427235182,    -0.02913364602,   7.937650627e-11,   8.870822034e-05,                 1,                 1,                 1
          0,           0,        1024,      -5.270398842,       -3.21426798,      -3.463010994,      -3.406476586,     -0.9598386958,      -2.427240095,    -0.02855469992,    7.93763251e-11,   8.870824134e-05,                 1,                 1,                 1
          0,           0,        1025,      -5.270526254,      -3.214661013,      -3.463329133,       -3.40686075,     -0.9612327914,      -2.427246507,    -0.02796236142,   7.937614407e-11,   8.870826233e-05,                 1,                 1,                 1
          0,           0,        1026,      -5.270649341,      -3.214999804,      -3.463583885,      -3.407161633,     -0.9618101712,      -2.427254465,    -0.02748586747,   7.937596318e-11,   8.870828332e-05,                 1,                 1,                 1
          0,           0,        1027,      -5.270768354,      -3.215373937,      -3.463881738,      -3.407524606,     -0.9615995804,      -2.427263992,    -0.02708185699,   7.937578242e-11,    8.87083043e-05,                 1,                 1,                 1
          0,           0,        1028,       -5.27088308,      -3.215780014,      -3.464221798,      -3.407928186,     -0.9605991952,      -2.427275124,    -0.02669017604,    7.93756018e-11,   8.870832527e-05,                 1,                 1,                 1
          0,           0,        1029,      -5.270995169,      -3.216204558,      -3.464577154,      -3.408362842,     -0.9592709126,      -2.427287861,    -0.02633289879,   7.937542132e-11,   8.870834622e-05,                 1,                 1,                 1
          0,           0,        1030,      -5.271108088,      -3.216600162,      -3.464902408,      -3.408749664,     -0.9582006829,      -2.427302216,    -0.02598982652,   7.937524097e-11,   8.870836716e-05,                 1,                 1,                 1
          0,           0,        1031,      -5.271225923,      -3.216329232,      -3.464262547,      -3.408067697,     -0.9581235288,       -2.42731821,    -0.02560496948,   7.937506076e-11,   8.870838808e-05,                 1,                 1,                 1
          0,           0,        1032,      -5.271346144,      -3.216714237,      -3.464644319,      -3.408424681,     -0.9584027598,      -2.427335882,    -0.02523566065,   7.937488068e-11,     8.8708409e-05,                 1,                 1,                 1
          0,           0,        1033,      -5.271466504,      -3.217394439,       -3.46543119,      -3.409280022,     -0.9584760157,      -2.427354729,    -0.02491742802,   7.937470074e-11,   8.870842989e-05,                 1,                 1,                 1
          0,           0,        1034,      -5.271590624,      -3.217893616,      -3.465894104,      -3.409923254,     -0.9591403116,      -2.427374477,    -0.02464077825,   7.937452093e-11,   8.870845078e-05,                 1,                 1,                 1
          0,           0,        1035,      -5.271725955,      -3.218284681,      -3.466260117,      -3.410317598,     -0.9619874784,      -2.427395977,    -0.02438615851,   7.937434126e-11,   8.870847166e-05,                 1,                 1,                 1
          0,           0,        1036,      -5.271855995,      -3.218594325,      -3.466518796,      -3.410571986,      -0.963471877,      -2.427419255,    -0.02414434542,   7.937416171e-11,   8.870849253e-05,                 1,                 1,                 1
          0,           0,        1037,       -5.27198375,      -3.218942928,      -3.466853604,      -3.410924765,     -0.9642486932,      -2.427444333,    -0.02391777227,    7.93739823e-11,    8.87085134e-05,                 1,                 1,                 1
          0,           0,        1038,      -5.272107451,      -3.219324499,      -3.467232185,      -3.411355318,     -0.9641838134,      -2.427471224,    -0.02362803027,   7.937380302e-11,   8.870853427e-05,                 1,                 1,                 1
          0,           0,        1039,      -5.272229881,      -3.219708285,      -3.467610762,      -3.411787692,     -0.9636724009,      -2.427499918,     -0.0232308324,   7.937362387e-11,   8.870855514e-05,                 1,                 1,                 1
          0,           0,        1040,      -5.272351142,      -3.220138309,      -3.468041106,      -3.412321846,     -0.9627841212,      -2.427530413,    -0.02285521546,   7.937344485e-11,   8.870857601e-05,                 1,                 1,                 1
          0,           0,        1041,      -5.272471951,      -3.220553214,      -3.468399335,       -3.41274195,     -0.9617347957,      -2.427562663,    -0.02250754452,   7.937326595e-11,   8.870859689e-05,                 1,                 1,                 1
          0,           0,        1042,      -5.272594172,      -3.220870738,      -3.468627853,      -3.412977605,     -0.9610889727,       -2.42759663,    -0.02213052981,   7.937308719e-11,   8.870861778e-05,                 1,                 1,                 1
          0,           0,        1043,      -5.272717617,      -3.220977075,      -3.468551159,      -3.412903701,     -0.9609552851,      -2.427632258,    -0.02174802496,   7.937290855e-11,   8.870863867e-05,                 1,                 1,                 1
          0,           0,        1044,      -5.272839085,      -3.221000749,      -3.468326776,      -3.412648866,     -0.9607456775,      -2.427669525,    -0.02142726353,   7.937273003e-11,   8.870865957e-05,                 1,                 1,                 1
          0,           0,        1045,      -5.272957779,      -3.221549772,      -3.468955495,      -3.413329618,     -0.9602848378,      -2.427708403,    -0.02111232514,   7.937255164e-11,   8.870868048e-05,                 1,                 1,                 1
          0,           0,        1046,      -5.273075497,       -3.22234552,      -3.469927032,      -3.414379051,     -0.9603223835,       -2.42774887,    -0.02079955132,   7.937237337e-11,    8.87087014e-05,                 1,                 1,                 1
          0,           0,        1047,      -5.273200849,      -3.222535941,      -3.469987942,      -3.414475009,     -0.9624227208,      -2.427790897,    -0.02049921609,   7.937219523e-11,   8.870872233e-05,                 1,                 1,                 1
          0,           0,        1048,      -5.273331956,      -3.222904102,      -3.470336311,      -3.414859467,     -0.9662320499,      -2.427834476,    -0.02014253214,    7.93720172e-11,   8.870874326e-05,                 1,                 1,                 1
          0,           0,        1049,      -5.273455699,       -3.22326752,      -3.470683472,      -3.415263857,     -0.9688356134,       -2.42787954,    -0.01983434221,   7.937183929e-11,   8.870876419e-05,                 1,                 1,                 1
          0,           0,        1050,      -5.273572166,      -3.223631887,        -3.4710323,      -3.415678639,     -0.9702599129,      -2.427926032,    -0.01956615665,   7.937166151e-11,   8.870878512e-05,                 1,                 1,                 1
          0,           0,        1051,       -5.27368312,      -3.224035069,      -3.471429603,      -3.416159213,     -0.9703534692,       -2.42797391,    -0.01925892831,   7.937148384e-11,   8.870880605e-05,                 1,                 1,                 1
          0,           0,        1052,      -5.273789852,      -3.224369155,      -3.471724517,      -3.416510542,     -0.9696438332,      -2.428023139,    -0.01893244902,   7.937130628e-11,   8.870882698e-05,                 1,                 1,                 1
          0,           0,        1053,      -5.273891514,      -3.224571127,      -3.471859254,      -3.416590402,     -0.9688815812,      -2.428073672,    -0.01861535651,   7.937112884e-11,    8.87088479e-05,                 1,                 1,                 1
          0,           0,        1054,      -5.273989415,      -3.224865081,       -3.47210638,       -3.41683006,     -0.9682664611,       -2.42812549,    -0.01830787431,   7.937095151e-11,   8.870886881e-05,                 1,                 1,                 1
          0,           0,        1055,      -5.274088515,      -3.225380407,      -3.472629496,      -3.417460092,     -0.9676544411,      -2.428178571,    -0.01800192338,    7.93707743e-11,   8.870888972e-05,                 1,                 1,                 1
          0,           0,        1056,      -5.274193749,      -3.225513719,      -3.472593826,      -3.417478022,     -0.9677637176,      -2.428232865,    -0.01768915654,   7.937059719e-11,   8.870891062e-05,                 1,                 1,                 1
          0,           0,        1057,      -5.274306165,      -3.225423676,      -3.472272836,      -3.417127874,     -0.9690263376,      -2.428288357,    -0.01740118708,    7.93704202e-11,   8.870893152e-05,                 1,                 1,                 1
          0,           0,        1058,      -5.274421597,      -3.225911235,       -3.47277933,      -3.417778591,     -0.9700084868,      -2.428345051,    -0.01712225572,   7.937024331e-11,   8.870895241e-05,                 1,                 1,                 1
          0,           0,        1059,      -5.274549839,      -3.226768395,      -3.473784933,       -3.41894127,     -0.9711069996,       -2.42840294,    -0.01683766133,   7.937006653e-11,    8.87089733e-05,                 1,                 1,                 1
          0,           0,        1060,      -5.274693595,      -3.227017418,      -3.473936704,      -3.419136963,     -0.9724312946,      -2.428462025,    -0.01656818853,   7.936988986e-11,   8.870899418e-05,                 1,                 1,                 1
          0,           0,        1061,      -5.274841247,      -3.227389565,      -3.474313745,      -3.419571973,     -0.9737672903,      -2.428522306,    -0.01625907777,   7.936971329e-11,   8.870901507e-05,                 1,                 1,                 1
          0,           0,        1062,      -5.274989133,      -3.227782722,      -3.474715459,      -3.420053725,     -0.9744120935,       -2.42858381,    -0.01598477699,   7.936953682e-11,   8.870903596e-05,                 1,                 1,                 1
          0,           0,        1063,      -5.275137813,      -3.228074026,       -3.47497726,      -3.420374827,     -0.9748914633,      -2.428646557,    -0.01573658314,   7.936936046e-11,   8.870905685e-05,                 1,                 1,                 1
          0,           0,        1064,      -5.275284482,      -3.228306703,      -3.475131898,       -3.42059176,     -0.9748377702,      -2.428710566,    -0.01553456824,   7.936918419e-11,   8.870907774e-05,                 1,                 1,                 1
          0,           0,        1065,      -5.275427248,      -3.228734243,      -3.475470166,      -3.421032019,     -0.9741250134,      -2.428775861,    -0.01536884146,   7.936900802e-11,   8.870909864e-05,                 1,                 1,                 1
          0,           0,        1066,      -5.275566463,      -3.229301026,      -3.475996332,      -3.421718296,     -0.9731045658,      -2.428842465,    -0.01522983402,   7.936883195e-11,   8.870911954e-05,                 1,                 1,                 1
          0,           0,        1067,      -5.275704008,       -3.22967298,      -3.476298555,      -3.422096259,     -0.9722893672,      -2.428910426,     -0.0151061269,   7.936865598e-11,   8.870914045e-05,                 1,                 1,                 1
          0,           0,        1068,       -5.27583943,      -3.229973644,        -3.4764997,       -3.42234022,     -0.9716342332,      -2.428979748,    -0.01493683424,    7.93684801e-11,   8.870916136e-05,                 1,                 1,                 1
          0,           0,        1069,      -5.275976075,      -3.230067095,       -3.47637459,      -3.422273339,     -0.9719672736,      -2.429050456,    -0.01473861795,   7.936830431e-11,   8.870918228e-05,                 1,                 1,                 1
          0,           0,        1070,      -5.276112988,       -3.23007945,      -3.476150327,      -3.422053511,     -0.9729396984,      -2.429122559,     -0.0145966554,   7.936812862e-11,    8.87092032e-05,                 1,                 1,                 1
          0,           0,        1071,      -5.276250441,      -3.230582711,      -3.476672789,      -3.422598419,     -0.9746340045,      -2.429196051,    -0.01449009854,   7.936795301e-11,   8.870922412e-05,                 1,                 1,                 1
          0,           0,        1072,       -5.27638221,      -3.231415573,      -3.477657364,      -3.423737819,      -0.975960133,      -2.429270912,    -0.01442980917,   7.936777749e-11,   8.870924504e-05,                 1,                 1,                 1
          0,           0,        1073,      -5.276516221,      -3.231690547,       -3.47783607,       -3.42399248,     -0.9784565286,      -2.429347142,    -0.01441166467,   7.936760206e-11,   8.870926596e-05,                 1,                 1,                 1
          0,           0,        1074,      -5.276644767,      -3.231957255,      -3.478039373,       -3.42421937,     -0.9803453397,      -2.429424752,    -0.01437930184,   7.936742672e-11,   8.870928688e-05,                 1,                 1,                 1
          0,           0,        1075,      -5.276764387,      -3.232146872,      -3.478146158,      -3.424307846,      -0.980830896,      -2.429503719,    -0.01435676448,   7.936725146e-11,    8.87093078e-05,                 1,                 1,                 1
          0,           0,        1076,      -5.276876524,      -3.232559347,      -3.478511612,      -3.424771331,      -0.980019357,      -2.429584039,    -0.01434834949,   7.936707628e-11,    8.87093287e-05,                 1,                 1,                 1
          0,           0,        1077,      -5.276984163,      -3.233109922,      -3.479062649,      -3.425465864,     -0.9785907381,      -2.429665677,    -0.01436190294,   7.936690119e-11,    8.87093496e-05,                 1,                 1,                 1
          0,           0,        1078,      -5.277093171,      -3.233432405,      -3.479340138,      -3.425781276,     -0.9776251275,      -2.429748626,    -0.01437971606,   7.936672618e-11,   8.870937049e-05,                 1,                 1,                 1
          0,           0,        1079,      -5.277205642,       -3.23369036,      -3.479525895,      -3.425974348,       -0.97757994,      -2.429832868,    -0.01439668435,   7.936655124e-11,   8.870939136e-05,                 1,                 1,                 1
          0,           0,        1080,      -5.277321662,      -3.234039557,      -3.479823018,      -3.426303363,     -0.9783101836,      -2.429918353,    -0.01442682695,   7.936637638e-11,   8.870941223e-05,                 1,                 1,                 1
