"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    
          0,           0,        1311,        -5.4538941,       -3.68585703,       -3.80741993,      -3.658000859,      -1.398128883,      -2.684816492,     0.02626581312,   1.232972608e-10,   8.873316763e-05,                 1,                 1,                 1
          0,           0,        1312,       -5.45382398,      -3.686563203,      -3.807687911,      -3.658196742,      -1.398496913,      -2.684772394,     0.02027524143,   1.232525561e-10,   8.873316502e-05,                 1,                 1,                 1
          0,           0,        1313,       -5.45374741,      -3.687478754,      -3.808096922,      -3.658537237,      -1.394739157,      -2.684728721,     0.01681685511,   1.232078816e-10,   8.873316241e-05,                 1,                 1,                 1
          0,           0,        1314,      -5.453667113,      -3.689664675,      -3.809261973,      -3.659679132,      -1.389795032,      -2.684685278,     0.02552008522,   1.231632374e-10,    8.87331598e-05,                 1,                 1,                 1
          0,           0,        1315,      -5.453595197,      -3.686936134,      -3.806724283,      -3.657828121,      -1.391136228,      -2.684642064,     0.02028136909,   1.231186234e-10,    8.87331572e-05,                 1,                 1,                 1
          0,           0,        1316,      -5.453522689,       -3.68832364,      -3.807772137,       -3.65837178,      -1.395090997,      -2.684599079,     0.01740016033,   1.230740396e-10,    8.87331546e-05,                 1,                 1,                 1
          0,           0,        1317,      -5.453443909,      -3.688926062,      -3.808152129,      -3.658646778,      -1.395459912,       -2.68455584,     0.01596606833,   1.230294859e-10,     8.8733152e-05,                 1,                 1,                 1
          0,           0,        1318,      -5.453361714,      -3.689417898,      -3.808222429,      -3.658760643,      -1.395158066,      -2.684512737,     0.01525742358,   1.229849623e-10,   8.873314939e-05,                 1,                 1,                 1
          0,           0,        1319,      -5.453279999,       -3.68781626,      -3.806611357,      -3.657652625,      -1.394824433,      -2.684469997,     0.01512314029,   1.229404688e-10,   8.873314677e-05,                 1,                 1,                 1
          0,           0,        1320,      -5.453198021,      -3.687861275,      -3.806319864,      -3.657483062,      -1.392965035,      -2.684427401,     0.01517145446,   1.228960054e-10,   8.873314415e-05,                 1,                 1,                 1
          0,           0,        1321,      -5.453118725,        -3.6882745,      -3.806758698,      -3.657386094,      -1.392431489,      -2.684385045,     0.01536802914,    1.22851572e-10,   8.873314151e-05,                 1,                 1,                 1
          0,           0,        1322,      -5.453043839,      -3.689072839,      -3.806969684,       -3.65771411,      -1.395031936,      -2.684342784,     0.01577262257,   1.228071687e-10,   8.873313885e-05,                 1,                 1,                 1
          0,           0,        1323,      -5.452970015,      -3.689573146,      -3.806977666,      -3.657782697,      -1.398097602,      -2.684300753,     0.02028303651,   1.227627953e-10,   8.873313618e-05,                 1,                 1,                 1
          0,           0,        1324,      -5.452891459,      -3.690200242,       -3.80725123,      -3.658079929,      -1.397588692,       -2.68425915,     0.01912202805,   1.227184518e-10,   8.873313348e-05,                 1,                 1,                 1
          0,           0,        1325,      -5.452809088,      -3.692383568,      -3.808618466,      -3.659319018,      -1.395290718,      -2.684217893,     0.03080671089,   1.226741383e-10,   8.873313076e-05,                 1,                 1,                 1
          0,           0,        1326,      -5.452734308,      -3.690148436,      -3.806871253,      -3.657798903,      -1.398397555,      -2.684176726,     0.02562425754,   1.226298546e-10,   8.873312801e-05,                 1,                 1,                 1
          0,           0,        1327,      -5.452664349,      -3.690453442,      -3.806928028,      -3.657671379,      -1.404136007,      -2.684135801,     0.02278546463,   1.225856008e-10,   8.873312524e-05,                 1,                 1,                 1
          0,           0,        1328,      -5.452587542,      -3.691080917,      -3.807079745,      -3.657876171,      -1.404981978,      -2.684095009,     0.03133366497,   1.225413769e-10,   8.873312245e-05,                 1,                 1,                 1
          0,           0,        1329,      -5.452505645,      -3.691735331,      -3.807185061,      -3.658096818,      -1.402277892,      -2.684054272,      0.0267705084,   1.224971827e-10,   8.873311964e-05,                 1,                 1,                 1
          0,           0,        1330,      -5.452422883,      -3.692009463,      -3.806766449,      -3.658131737,      -1.398351963,      -2.684013702,     0.03510754497,   1.224530183e-10,    8.87331168e-05,                 1,                 1,                 1
          0,           0,        1331,      -5.452344058,      -3.692481094,      -3.806867945,       -3.65836601,      -1.395509397,      -2.683972998,     0.02946799765,   1.224088836e-10,   8.873311395e-05,                 1,                 1,                 1
          0,           0,        1332,      -5.452282618,      -3.687208997,      -3.803089994,      -3.655222992,      -1.400552537,      -2.683932238,     0.05714993536,   1.223647787e-10,   8.873311108e-05,                 1,                 1,                 1
          0,           0,        1333,      -5.452222449,      -3.688954417,      -3.804190882,       -3.65606341,      -1.405137181,      -2.683891572,      0.1583875331,   1.223207035e-10,    8.87331082e-05,                 1,                 1,                 1
          0,           0,        1334,      -5.452152242,      -3.692107386,      -3.806352067,      -3.657715566,      -1.401406227,      -2.683851093,     0.08971494578,   1.222766578e-10,    8.87331053e-05,                 1,                 1,                 1
          0,           0,        1335,      -5.452086442,      -3.692163398,      -3.806001513,      -3.657637719,      -1.400447899,      -2.683810866,     0.05410158185,   1.222326419e-10,   8.873310239e-05,                 1,                 1,                 1
          0,           0,        1336,      -5.452020732,      -3.694522184,      -3.807316318,      -3.658882539,      -1.400515617,      -2.683770887,     0.03753370499,   1.221886555e-10,   8.873309948e-05,                 1,                 1,                 1
          0,           0,        1337,      -5.451960024,      -3.692410932,      -3.805569187,      -3.657423829,      -1.404722402,      -2.683731117,     0.03040546074,   1.221446986e-10,   8.873309656e-05,                 1,                 1,                 1
          0,           0,        1338,       -5.45190216,      -3.692996103,      -3.805725707,       -3.65764172,      -1.411060927,      -2.683691646,     0.02730383933,   1.221007713e-10,   8.873309363e-05,                 1,                 1,                 1
          0,           0,        1339,      -5.451835904,      -3.693312354,      -3.805841447,      -3.657772992,      -1.412959468,      -2.683652511,     0.03616756055,   1.220568735e-10,   8.873309069e-05,                 1,                 1,                 1
          0,           0,        1340,      -5.451764837,      -3.693863419,      -3.806046738,      -3.657955508,      -1.411960076,      -2.683613663,     0.04111647894,   1.220130052e-10,   8.873308775e-05,                 1,                 1,                 1
          0,           0,        1341,      -5.451690158,      -3.694517884,       -3.80624813,       -3.65815947,      -1.409397725,      -2.683574931,     0.03845844558,   1.219691663e-10,    8.87330848e-05,                 1,                 1,                 1
          0,           0,        1342,      -5.451612404,      -3.695768166,      -3.806804584,      -3.658709228,      -1.406787523,      -2.683536449,     0.03366170005,   1.219253568e-10,   8.873308184e-05,                 1,                 1,                 1
          0,           0,        1343,      -5.451541455,      -3.693019037,      -3.804650412,      -3.656892648,      -1.410605481,      -2.683498527,     0.03989350991,   1.218815766e-10,   8.873307887e-05,                 1,                 1,                 1
          0,           0,        1344,      -5.451472955,      -3.691418524,      -3.802822971,      -3.655848121,      -1.417563356,      -2.683461012,     0.03462220343,   1.218378259e-10,   8.873307589e-05,                 1,                 1,                 1
          0,           0,        1345,      -5.451394388,      -3.689470922,      -3.800917932,      -3.654550379,      -1.419207564,      -2.683423957,     0.05964462447,   1.217941044e-10,   8.873307291e-05,                 1,                 1,                 1
          0,           0,        1346,      -5.451298012,      -3.693615805,      -3.804409806,      -3.656773265,      -1.412442035,      -2.683387612,     0.05606961142,   1.217504122e-10,   8.873306991e-05,                 1,                 1,                 1
          0,           0,        1347,      -5.451199059,      -3.696654727,      -3.806184122,      -3.658357564,      -1.406499253,      -2.683352002,     0.04402507344,   1.217067493e-10,    8.87330669e-05,                 1,                 1,                 1
          0,           0,        1348,      -5.451114147,      -3.694136292,      -3.804212523,      -3.656677929,      -1.413940708,      -2.683316928,     0.03680119986,   1.216631156e-10,   8.873306387e-05,                 1,                 1,                 1
          0,           0,        1349,       -5.45102802,      -3.694868954,      -3.804412144,      -3.656876061,      -1.423237328,      -2.683282418,      0.0327146534,   1.216195111e-10,   8.873306084e-05,                 1,                 1,                 1
          0,           0,        1350,      -5.450933594,      -3.695485906,      -3.804613207,      -3.657009318,       -1.42603153,      -2.683248003,     0.03140036272,   1.215759358e-10,   8.873305779e-05,                 1,                 1,                 1
          0,           0,        1351,      -5.450834801,      -3.696172544,      -3.804862552,      -3.657164599,      -1.424687039,      -2.683213901,     0.04423795142,   1.215323896e-10,   8.873305473e-05,                 1,                 1,                 1
          0,           0,        1352,      -5.450735026,      -3.697040454,      -3.805203727,      -3.657370322,      -1.421241518,      -2.683180041,     0.04806361073,   1.214888726e-10,   8.873305166e-05,                 1,                 1,                 1
          0,           0,        1353,      -5.450636629,       -3.69805429,      -3.805773532,      -3.657820551,      -1.418348325,      -2.683146516,     0.03930642684,   1.214453846e-10,   8.873304858e-05,                 1,                 1,                 1
          0,           0,        1354,      -5.450544336,      -3.695208692,      -3.803684519,      -3.655975042,      -1.421973225,      -2.683113205,       0.169761405,   1.214019256e-10,   8.873304549e-05,                 1,                 1,                 1
          0,           0,        1355,      -5.450453073,      -3.696039735,      -3.803933814,      -3.656218468,      -1.425940143,      -2.683080163,      0.1034645919,   1.213584957e-10,   8.873304239e-05,                 1,                 1,                 1
          0,           0,        1356,      -5.450357208,      -3.696443427,      -3.803957601,       -3.65617971,      -1.424778199,      -2.683047415,     0.06366203362,   1.213150947e-10,   8.873303928e-05,                 1,                 1,                 1
          0,           0,        1357,      -5.450261444,      -3.694629193,      -3.802313728,      -3.654888129,       -1.42209434,      -2.683014716,     0.04489888375,   1.212717227e-10,   8.873303617e-05,                 1,                 1,                 1
          0,           0,        1358,      -5.450161348,      -3.695306243,      -3.802347118,      -3.655030761,       -1.41681021,      -2.682981948,     0.03648577747,   1.212283796e-10,   8.873303306e-05,                 1,                 1,                 1
          0,           0,        1359,      -5.450059731,      -3.696216306,      -3.802771538,       -3.65517862,      -1.413715582,      -2.682948978,     0.04276410184,   1.211850654e-10,   8.873302994e-05,                 1,                 1,                 1
          0,           0,        1360,      -5.449966885,      -3.697123801,      -3.803160028,      -3.655544691,      -1.414737302,      -2.682915893,     0.05569358069,   1.211417801e-10,   8.873302682e-05,                 1,                 1,                 1
          0,           0,        1361,      -5.449877846,      -3.697759861,      -3.803512439,      -3.655728649,      -1.417263851,      -2.682882753,     0.05814433089,   1.210985236e-10,   8.873302369e-05,                 1,                 1,                 1
          0,           0,        1362,      -5.449788236,      -3.698541353,      -3.803728505,      -3.655943263,      -1.416600291,      -2.682849529,     0.04694370586,   1.210552959e-10,   8.873302057e-05,                 1,                 1,                 1
          0,           0,        1363,      -5.449700794,      -3.699416735,       -3.80403867,      -3.656221337,      -1.413074383,      -2.682816474,     0.04048196159,    1.21012097e-10,   8.873301743e-05,                 1,                 1,                 1
          0,           0,        1364,      -5.449617025,      -3.700659975,      -3.804584656,      -3.656722373,      -1.408903598,      -2.682783645,     0.04682960403,   1.209689268e-10,    8.87330143e-05,                 1,                 1,                 1
          0,           0,        1365,      -5.449545417,       -3.69793583,      -3.802539663,      -3.654959777,       -1.41044411,      -2.682750959,     0.06020076533,   1.209257854e-10,   8.873301115e-05,                 1,                 1,                 1
          0,           0,        1366,       -5.44947965,      -3.698842257,       -3.80275038,      -3.655247564,       -1.41265414,      -2.682718402,      0.0490360872,   1.208826727e-10,     8.8733008e-05,                 1,                 1,                 1
          0,           0,        1367,      -5.449412306,      -3.699442857,       -3.80289279,      -3.655436822,       -1.41036346,      -2.682685908,     0.05266601826,   1.208395887e-10,   8.873300485e-05,                 1,                 1,                 1
          0,           0,        1368,      -5.449347451,      -3.700093214,      -3.803159093,      -3.655720965,      -1.406698976,      -2.682653452,      0.0544014518,   1.207965334e-10,   8.873300168e-05,                 1,                 1,                 1
          0,           0,        1369,      -5.449285833,      -3.701635564,       -3.80385225,      -3.656469172,      -1.403273091,      -2.682621285,     0.04588523577,   1.207535066e-10,    8.87329985e-05,                 1,                 1,                 1
          0,           0,        1370,      -5.449237407,      -3.696952529,      -3.800300252,      -3.653711808,      -1.407885793,      -2.682589208,     0.06011733701,   1.207105085e-10,   8.873299531e-05,                 1,                 1,                 1
          0,           0,        1371,      -5.449191499,      -3.697515505,      -3.800438169,      -3.653841572,      -1.412279919,      -2.682557304,     0.04949920092,    1.20667539e-10,    8.87329921e-05,                 1,                 1,                 1
          0,           0,        1372,      -5.449134053,      -3.700935627,      -3.802692375,      -3.655496958,      -1.408380015,      -2.682525615,      0.0619274567,   1.206245981e-10,   8.873298888e-05,                 1,                 1,                 1
          0,           0,        1373,      -5.449073918,      -3.700449154,      -3.801882566,      -3.654957632,      -1.406248488,      -2.682493969,     0.05042375439,   1.205816857e-10,   8.873298565e-05,                 1,                 1,                 1
          0,           0,        1374,      -5.449015941,      -3.701117178,      -3.802001899,      -3.655082728,      -1.406756273,      -2.682462694,     0.04691078851,   1.205388018e-10,   8.873298239e-05,                 1,                 1,                 1
          0,           0,        1375,      -5.448952902,      -3.702500326,      -3.803034103,      -3.655772811,      -1.404560661,      -2.682431903,      0.0411994628,   1.204959464e-10,   8.873297912e-05,                 1,                 1,                 1
          0,           0,        1376,      -5.448895149,      -3.699633956,      -3.800974595,      -3.654009838,      -1.407859865,       -2.68240155,     0.03751829609,   1.204531195e-10,   8.873297584e-05,                 1,                 1,                 1
          0,           0,        1377,      -5.448833551,      -3.700475074,      -3.801274552,      -3.654321073,      -1.411295399,      -2.682371683,     0.04448530512,    1.20410321e-10,   8.873297253e-05,                 1,                 1,                 1
          0,           0,        1378,      -5.448760557,      -3.701167739,      -3.801515446,      -3.654525267,      -1.409453195,      -2.682342351,     0.03914929537,    1.20367551e-10,   8.873296921e-05,                 1,                 1,                 1
          0,           0,        1379,      -5.448680874,       -3.70187775,      -3.801757239,      -3.654727768,       -1.40506297,      -2.682313473,     0.04619362073,   1.203248093e-10,   8.873296587e-05,                 1,                 1,                 1
          0,           0,        1380,      -5.448595766,      -3.704029933,      -3.802910867,      -3.655749585,       -1.40045714,      -2.682285127,     0.04916246201,   1.202820961e-10,   8.873296251e-05,                 1,                 1,                 1
          0,           0,        1381,      -5.448516433,      -3.701908879,      -3.801294759,      -3.654381488,      -1.402627543,       -2.68225741,     0.05056186341,   1.202394112e-10,   8.873295913e-05,                 1,                 1,                 1
          0,           0,        1382,      -5.448437648,      -3.700588008,      -3.800108872,      -3.653680016,      -1.409569006,      -2.682230137,     0.05087645542,   1.201967546e-10,   8.873295574e-05,                 1,                 1,                 1
          0,           0,        1383,      -5.448349439,      -3.698766763,      -3.798577047,      -3.652589926,      -1.412624441,      -2.682203319,     0.04254292112,   1.201541264e-10,   8.873295232e-05,                 1,                 1,                 1
          0,           0,        1384,      -5.448248972,      -3.701918495,      -3.800672117,      -3.654056396,      -1.408317581,      -2.682177385,       0.054470698,   1.201115264e-10,   8.873294888e-05,                 1,                 1,                 1
          0,           0,        1385,       -5.44814555,       -3.70378636,      -3.801654116,      -3.654898681,      -1.402600408,      -2.682152217,     0.05414774027,   1.200689547e-10,   8.873294543e-05,                 1,                 1,                 1
          0,           0,        1386,      -5.448046208,      -3.704410795,      -3.801697406,       -3.65507631,      -1.402914767,      -2.682127533,     0.04349957665,   1.200264113e-10,   8.873294195e-05,                 1,                 1,                 1
          0,           0,        1387,      -5.447951357,      -3.701367547,      -3.799348413,      -3.653197232,      -1.409181577,      -2.682103377,     0.04584269624,   1.199838961e-10,   8.873293845e-05,                 1,                 1,                 1
          0,           0,        1388,      -5.447855745,      -3.702152686,       -3.79946463,      -3.653416271,      -1.414522341,      -2.682079505,     0.04827401121,   1.199414091e-10,   8.873293492e-05,                 1,                 1,                 1
          0,           0,        1389,      -5.447753272,       -3.70326022,       -3.80016005,      -3.653779742,      -1.413734083,      -2.682056111,     0.04928921213,   1.198989503e-10,   8.873293137e-05,                 1,                 1,                 1
          0,           0,        1390,      -5.447651502,      -3.703662875,      -3.800318799,      -3.653926515,      -1.410820856,      -2.682033068,     0.03977001723,   1.198565197e-10,   8.873292779e-05,                 1,                 1,                 1
          0,           0,        1391,      -5.447549389,       -3.70591057,      -3.801442893,      -3.654939631,      -1.407689902,      -2.682010255,     0.05465540176,   1.198141172e-10,   8.873292418e-05,                 1,                 1,                 1
          0,           0,        1392,      -5.447457557,      -3.703760668,      -3.799778299,      -3.653508242,      -1.411334653,      -2.681987453,     0.04254023369,   1.197717428e-10,   8.873292055e-05,                 1,                 1,                 1
          0,           0,        1393,      -5.447371624,      -3.704639831,      -3.799979608,      -3.653778044,      -1.417037546,       -2.68196492,     0.03519924606,   1.197293966e-10,   8.873291688e-05,                 1,                 1,                 1
          0,           0,        1394,      -5.447283435,      -3.704867912,      -3.799758388,      -3.653713176,      -1.418878806,        -2.6819426,     0.03095443703,   1.196870784e-10,   8.873291317e-05,                 1,                 1,                 1
          0,           0,        1395,      -5.447198738,      -3.702899223,      -3.797913318,      -3.652453391,      -1.419752274,       -2.68192059,     0.03202765976,   1.196447883e-10,   8.873290944e-05,                 1,                 1,                 1
          0,           0,        1396,      -5.447116604,      -3.703067818,      -3.797810487,      -3.652367761,      -1.417635854,       -2.68189885,     0.02893045861,   1.196025263e-10,   8.873290566e-05,                 1,                 1,                 1
          0,           0,        1397,      -5.447033301,      -3.707417714,      -3.800653889,      -3.654487869,      -1.411693841,      -2.681877444,     0.02942022443,   1.195602923e-10,   8.873290186e-05,                 1,                 1,                 1
          0,           0,        1398,      -5.446965452,       -3.70420369,      -3.798206321,      -3.652539805,      -1.415769906,      -2.681856104,     0.03499961121,   1.195180862e-10,   8.873289801e-05,                 1,                 1,                 1
          0,           0,        1399,      -5.446907153,      -3.705142788,      -3.798476308,      -3.652838031,      -1.424941774,      -2.681835031,     0.03042264434,   1.194759082e-10,   8.873289414e-05,                 1,                 1,                 1
          0,           0,        1400,      -5.446839337,      -3.705881609,      -3.798676177,      -3.653016058,      -1.426626225,      -2.681814039,     0.02784265765,   1.194337582e-10,   8.873289022e-05,                 1,                 1,                 1
          0,           0,        1401,       -5.44676617,       -3.70635684,      -3.798594001,      -3.653081811,      -1.423964933,      -2.681793128,      0.0264189324,   1.193916361e-10,   8.873288627e-05,                 1,                 1,                 1
          0,           0,        1402,      -5.446690966,      -3.708595644,       -3.79977871,      -3.654091847,      -1.419232216,      -2.681772004,     0.02565393196,   1.193495419e-10,   8.873288229e-05,                 1,                 1,                 1
          0,           0,        1403,      -5.446624072,      -3.706845718,      -3.798633118,      -3.652866738,      -1.420952464,      -2.681751197,     0.02524109434,   1.193074756e-10,   8.873287828e-05,                 1,                 1,                 1
          0,           0,        1404,      -5.446562244,      -3.707303173,      -3.798746079,      -3.652937417,      -1.425534549,      -2.681730741,     0.03507878423,   1.192654372e-10,   8.873287424e-05,                 1,                 1,                 1
          0,           0,        1405,      -5.446496068,      -3.707551947,      -3.798838024,      -3.652879634,      -1.426362025,      -2.681710446,     0.03083148878,   1.192234267e-10,   8.873287017e-05,                 1,                 1,                 1
          0,           0,        1406,      -5.446422804,      -3.708305824,      -3.799074743,      -3.653041475,      -1.424126716,      -2.681690292,     0.03818966613,    1.19181444e-10,   8.873286607e-05,                 1,                 1,                 1
          0,           0,        1407,      -5.446345215,      -3.707770152,      -3.798355557,      -3.652608503,      -1.421502145,      -2.681670212,     0.03265685306,   1.191394892e-10,   8.873286195e-05,                 1,                 1,                 1
          0,           0,        1408,      -5.446268919,      -3.706001967,      -3.796793489,      -3.651536411,      -1.419627305,       -2.68165003,     0.02938667954,   1.190975621e-10,   8.873285781e-05,                 1,                 1,                 1
          0,           0,        1409,      -5.446196851,      -3.705641299,      -3.796616711,      -3.651045582,      -1.419678086,      -2.681630109,     0.02746232093,   1.190556629e-10,   8.873285365e-05,                 1,                 1,                 1
          0,           0,        1410,      -5.446124729,        -3.7084882,      -3.798133889,      -3.652306595,        -1.4185536,      -2.681610052,     0.02638390536,   1.190137914e-10,   8.873284948e-05,                 1,                 1,                 1
          0,           0,        1411,      -5.446058534,      -3.708391503,       -3.79788089,       -3.65221037,      -1.420204777,      -2.681590277,     0.02583269547,   1.189719476e-10,   8.873284529e-05,                 1,                 1,                 1
          0,           0,        1412,      -5.445991716,      -3.709126895,      -3.798206738,      -3.652452422,      -1.420252752,      -2.681570754,     0.02556247111,   1.189301316e-10,   8.873284109e-05,                 1,                 1,                 1
          0,           0,        1413,      -5.445922378,      -3.711324649,      -3.799393159,      -3.653454293,      -1.417568139,      -2.681551327,     0.03530370508,   1.188883433e-10,   8.873283689e-05,                 1,                 1,                 1
          0,           0,        1414,      -5.445863598,      -3.709086633,      -3.797823785,      -3.652080869,      -1.421145305,      -2.681532204,     0.03120818264,   1.188465827e-10,   8.873283268e-05,                 1,                 1,                 1
          0,           0,        1415,      -5.445806737,      -3.709468621,      -3.797624118,      -3.652143052,      -1.426100531,       -2.68151325,     0.02885548442,   1.188048498e-10,   8.873282847e-05,                 1,                 1,                 1
          0,           0,        1416,      -5.445742671,      -3.710231817,      -3.797957187,      -3.652348554,      -1.426279446,      -2.681494336,     0.02753052765,   1.187631445e-10,   8.873282425e-05,                 1,                 1,                 1
          0,           0,        1417,      -5.445673983,      -3.711148923,      -3.798468896,      -3.652601652,      -1.423722629,      -2.681475629,     0.02700579081,   1.187214669e-10,   8.873282004e-05,                 1,                 1,                 1
          0,           0,        1418,      -5.445604645,      -3.712074633,      -3.798803744,      -3.652867301,      -1.421276359,      -2.681457238,     0.02724902178,   1.186798169e-10,   8.873281582e-05,                 1,                 1,                 1
          0,           0,        1419,       -5.44553678,      -3.712832094,      -3.799142483,      -3.653180933,      -1.419912756,      -2.681439217,     0.03653433292,   1.186381944e-10,   8.873281161e-05,                 1,                 1,                 1
          0,           0,        1420,      -5.445481145,      -3.707347926,      -3.795471538,      -3.650199866,      -1.427502571,      -2.681421338,     0.04300389633,   1.185965996e-10,    8.87328074e-05,                 1,                 1,                 1
          0,           0,        1421,      -5.445423983,      -3.706032868,      -3.794298749,       -3.64925242,      -1.434886602,      -2.681403716,     0.04589319154,   1.185550323e-10,    8.87328032e-05,                 1,                 1,                 1
          0,           0,        1422,       -5.44534936,      -3.710339115,      -3.797034637,      -3.651220183,      -1.430434646,      -2.681386405,     0.04850075147,   1.185134926e-10,     8.8732799e-05,                 1,                 1,                 1
          0,           0,        1423,      -5.445271086,      -3.711575928,      -3.797507913,      -3.651693674,      -1.424013902,      -2.681369266,     0.05876632969,   1.184719804e-10,    8.87327948e-05,                 1,                 1,                 1
          0,           0,        1424,       -5.44519822,      -3.713590308,      -3.798455281,      -3.652576722,      -1.422673665,      -2.681352357,     0.04619431471,   1.184304957e-10,   8.873279061e-05,                 1,                 1,                 1
          0,           0,        1425,       -5.44513186,      -3.711561304,      -3.797031354,       -3.65133976,      -1.427741543,      -2.681335799,     0.03886082683,   1.183890386e-10,   8.873278641e-05,                 1,                 1,                 1
          0,           0,        1426,      -5.445063377,      -3.712198092,      -3.797283452,      -3.651647741,      -1.433718823,      -2.681319488,     0.03869440346,   1.183476089e-10,   8.873278222e-05,                 1,                 1,                 1
          0,           0,        1427,      -5.444987956,      -3.712795985,      -3.797469735,       -3.65185619,      -1.434743124,      -2.681302992,     0.04358027671,   1.183062066e-10,   8.873277803e-05,                 1,                 1,                 1
          0,           0,        1428,      -5.444911538,      -3.713323595,      -3.797525096,      -3.652000104,      -1.432783807,      -2.681286434,      0.0382060862,   1.182648318e-10,   8.873277384e-05,                 1,                 1,                 1
          0,           0,        1429,      -5.444832724,      -3.713791717,      -3.797391349,      -3.652140245,      -1.429675703,      -2.681270039,     0.03449941965,   1.182234844e-10,   8.873276964e-05,                 1,                 1,                 1
          0,           0,        1430,      -5.444753309,      -3.715084696,      -3.798005905,      -3.652664932,      -1.426466085,      -2.681253811,     0.04564833023,   1.181821645e-10,   8.873276544e-05,                 1,                 1,                 1
          0,           0,        1431,      -5.444680319,      -3.712538265,       -3.79639282,      -3.651171832,      -1.429375292,      -2.681237844,     0.03889053141,   1.181408719e-10,   8.873276123e-05,                 1,                 1,                 1
          0,           0,        1432,      -5.444606547,      -3.712967584,      -3.796284091,      -3.651306545,      -1.434630233,      -2.681222181,      0.1668351181,   1.180996067e-10,   8.873275701e-05,                 1,                 1,                 1
          0,           0,        1433,      -5.444522948,      -3.710897074,      -3.794548428,      -3.650178517,      -1.436414147,      -2.681206818,     0.09510927454,   1.180583689e-10,   8.873275278e-05,                 1,                 1,                 1
          0,           0,        1434,       -5.44443159,      -3.710684007,      -3.794380922,      -3.650082051,      -1.433412458,      -2.681191791,      0.0586518588,   1.180171584e-10,   8.873274854e-05,                 1,                 1,                 1
          0,           0,        1435,       -5.44432907,       -3.71635094,       -3.79785842,      -3.652833883,      -1.424763846,      -2.681177145,     0.05531026128,   1.179759752e-10,   8.873274428e-05,                 1,                 1,                 1
          0,           0,        1436,      -5.444239241,      -3.713632156,      -3.795866004,      -3.651323666,      -1.427404711,      -2.681162777,     0.04755147932,   1.179348193e-10,      8.873274e-05,                 1,                 1,                 1
          0,           0,        1437,      -5.444156057,      -3.714495841,      -3.796109395,       -3.65165964,      -1.436837007,      -2.681148207,     0.03922606634,   1.178936907e-10,   8.873273571e-05,                 1,                 1,                 1
          0,           0,        1438,      -5.444065029,      -3.715182934,      -3.796309801,      -3.651889876,      -1.438957693,      -2.681134071,     0.03476338976,   1.178525894e-10,    8.87327314e-05,                 1,                 1,                 1
          0,           0,        1439,      -5.443970262,      -3.715884578,      -3.796503913,      -3.652090931,      -1.436861749,      -2.681119975,     0.04177005461,   1.178115154e-10,   8.873272707e-05,                 1,                 1,                 1
          0,           0,        1440,      -5.443872522,      -3.716738942,      -3.796803255,       -3.65239922,      -1.432942808,      -2.681106009,     0.03645355613,   1.177704686e-10,   8.873272271e-05,                 1,                 1,                 1
          0,           0,        1441,      -5.443777192,      -3.717684047,      -3.797256389,      -3.652855929,      -1.429736443,      -2.681091985,     0.03319633191,    1.17729449e-10,   8.873271834e-05,                 1,                 1,                 1
          0,           0,        1442,      -5.443691694,      -3.714525793,      -3.795178972,      -3.651083971,      -1.433243582,       -2.68107757,     0.04135710263,   1.176884566e-10,   8.873271394e-05,                 1,                 1,                 1
          0,           0,        1443,      -5.443610364,      -3.715034105,      -3.795052127,      -3.651224706,      -1.437490897,      -2.681062837,     0.03598972017,   1.176474914e-10,   8.873270951e-05,                 1,                 1,                 1
          0,           0,        1444,      -5.443525172,      -3.716060009,      -3.795520414,      -3.651576596,      -1.435627236,      -2.681047767,     0.03844030431,   1.176065534e-10,   8.873270506e-05,                 1,                 1,                 1
          0,           0,        1445,         -5.443442,      -3.715739201,      -3.795147972,      -3.651261174,      -1.431642972,      -2.681032665,     0.03746978101,   1.175656426e-10,   8.873270059e-05,                 1,                 1,                 1
          0,           0,        1446,      -5.443362858,      -3.714985139,      -3.794249164,      -3.650760487,      -1.428360079,      -2.681017687,     0.05177900293,   1.175247589e-10,   8.873269609e-05,                 1,                 1,                 1
          0,           0,        1447,      -5.443289987,      -3.714845251,      -3.794173439,      -3.650373284,      -1.428361757,      -2.681002673,     0.04171003416,   1.174839023e-10,   8.873269157e-05,                 1,                 1,                 1
          0,           0,        1448,      -5.443220241,      -3.717453314,      -3.795733234,       -3.65162254,      -1.428517623,      -2.680988007,     0.04568200679,   1.174430728e-10,   8.873268703e-05,                 1,                 1,                 1
          0,           0,        1449,      -5.443153935,      -3.717378964,      -3.795420558,      -3.651428816,      -1.431296423,      -2.680973611,     0.03765573827,   1.174022704e-10,   8.873268247e-05,                 1,                 1,                 1
          0,           0,        1450,      -5.443087347,      -3.718086144,      -3.795667119,      -3.651556683,       -1.43219553,      -2.680959419,     0.03294117225,   1.173614951e-10,   8.873267789e-05,                 1,                 1,                 1
          0,           0,        1451,      -5.443018338,      -3.719013191,      -3.796045029,      -3.651795696,      -1.429772703,      -2.680945479,     0.02996147031,   1.173207469e-10,   8.873267328e-05,                 1,                 1,                 1
